ID,ltable_id,rtable_id,ltable_Title,ltable_Author,ltable_Year,ltable_Publisher,ltable_ISBN,ltable_Format,ltable_Language,ltable_URL,rtable_Title,rtable_Author,rtable_Year,rtable_Publisher,rtable_ISBN,rtable_Format,rtable_Language,rtable_URL
454,ol_OL35751599W,gb_Xt9xEAAAQBAJ,Storm Watch,C. J. Box,2023,Penguin Publishing Group,9780593331330,Paperback,eng,https://openlibrary.org/books/OL50726160M,Storm Watch,C. J. Box,2023,Penguin,9780593331316,Paperback,en,https://play.google.com/store/books/details?id=Xt9xEAAAQBAJ&source=gbs_api
455,ol_OL25292665W,gb_90AfEAAAQBAJ,The Wish,Nicholas Sparks,2021,Blackstone Pub,1538706156,Paperback,eng,https://openlibrary.org/books/OL51523505M,The Wish,Nicholas Sparks,2021,Hachette UK,9780751567847,Paperback,en,http://books.google.com/books?id=90AfEAAAQBAJ&dq=popular+romance+novels&hl=&as_pt=BOOKS&source=gbs_api
456,ol_OL24195113W,gb_dMcYEAAAQBAJ,The Cellist,Daniel Silva,2021,Harper,9780062835154,Paperback,eng,https://openlibrary.org/books/OL32610011M,The Cellist,Daniel Silva,2021,HarperCollins Australia,9781460709771,Paperback,en,http://books.google.com/books?id=dMcYEAAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
457,ol_OL13609372W,gb_TeChDwAAQBAJ,Tinkers,Paul Harding,2008,Bellevue Literary Press,9781934137222,Paperback,eng,https://openlibrary.org/books/OL24873594M,Tinkers,Paul Harding,2019,Bellevue Literary Press,9781942658610,Paperback,en,https://play.google.com/store/books/details?id=TeChDwAAQBAJ&source=gbs_api
458,ol_OL25332115W,gb_UhQeAQAAIAAJ,Bestsellers,Clive Bloom,2014,Palgrave Macmillan,9783030791537,Paperback,eng,https://openlibrary.org/books/OL33934670M,Bestsellers,Clive Bloom,2008,Palgrave MacMillan,,Paperback,en,http://books.google.com/books?id=UhQeAQAAIAAJ&dq=dan+brown+books&hl=&as_pt=BOOKS&source=gbs_api
459,ol_OL25268310W,gb_fB3QDwAAQBAJ,Moonflower Murders,Anthony Horowitz,2020,Penguin Random House,1473572592,Paperback,eng,https://openlibrary.org/books/OL33829432M,Moonflower Murders,Anthony Horowitz,2020,HarperCollins,9780062955470,Paperback,en,https://play.google.com/store/books/details?id=fB3QDwAAQBAJ&source=gbs_api
460,ol_OL25268310W,gb_pApKzAEACAAJ,Moonflower Murders,Anthony Horowitz,2020,Penguin Random House,1473572592,Paperback,eng,https://openlibrary.org/books/OL33829432M,Moonflower Murders,Anthony Horowitz,2020,Century,1529124352,Paperback,en,http://books.google.com/books?id=pApKzAEACAAJ&dq=top+mystery+books&hl=&as_pt=BOOKS&source=gbs_api
461,ol_OL24836438W,gb_e0gpEAAAQBAJ,To Paradise,Hanya Yanagihara,2022,Doubleday,1529077478,Paperback,eng,https://openlibrary.org/books/OL33008339M,To Paradise,Hanya Yanagihara,2022,Picador,9781760987329,Paperback,en,http://books.google.com/books?id=e0gpEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
462,ol_OL25291583W,gb_leW_DwAAQBAJ,Fair Warning,Michael Connelly,2021,Orion Publishing Co,1760877980,Paperback,eng,https://openlibrary.org/books/OL33870117M,Fair Warning,Michael Connelly,2020,Hachette UK,9781409199106,Paperback,en,http://books.google.com/books?id=leW_DwAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
463,ol_OL25069396W,gb_qEkdEAAAQBAJ,Never,Ken Follett,2021,Viking,0593300017,Paperback,eng,https://openlibrary.org/books/OL33334732M,Never,Ken Follett,2021,Macmillan,9781760986452,Paperback,en,http://books.google.com/books?id=qEkdEAAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
464,ol_OL28127541W,gb_KWUMEAAAQBAJ,Apples Never Fall,Liane Moriarty,2021,"Penguin Books, Limited",9798885781343,Paperback,eng,https://openlibrary.org/books/OL38803919M,Apples Never Fall,Liane Moriarty,2021,Henry Holt and Company,9781250220264,Paperback,en,https://play.google.com/store/books/details?id=KWUMEAAAQBAJ&source=gbs_api
465,ol_OL19663827W,gb_n2lBDwAAQBAJ,The day you begin,Jacqueline Woodson,2018,Penguin Publishing Group,9781524741754,Paperback,eng,https://openlibrary.org/books/OL26883080M,The Day You Begin,Jacqueline Woodson,2018,Penguin,9781524741730,Paperback,en,https://play.google.com/store/books/details?id=n2lBDwAAQBAJ&source=gbs_api
466,ol_OL20132842W,gb_N7yxDwAAQBAJ,The Oracle,Jonathan Cahn,2019,Front Line,9781629996301,Paperback,eng,https://openlibrary.org/books/OL27312815M,The Oracle,Jonathan Cahn,2019,Frontline,9781629996295,Paperback,en,http://books.google.com/books?id=N7yxDwAAQBAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
467,ol_OL20634612W,gb_HNOJDwAAQBAJ,The second sleep,Robert Harris,2019,Penguin Random House,0525656693,Paperback,eng,https://openlibrary.org/books/OL27894866M,The Second Sleep,Robert Harris,2019,Vintage,9780525656708,Paperback,en,https://play.google.com/store/books/details?id=HNOJDwAAQBAJ&source=gbs_api
468,ol_OL20940568W,gb_TGmfAwAAQBAJ,The matchmaker,Elin Hilderbrand,2014,Hodder,9781444724059,Paperback,eng,https://openlibrary.org/books/OL29681628M,The Matchmaker,Elin Hilderbrand,2014,Hachette UK,9780316329026,Paperback,en,http://books.google.com/books?id=TGmfAwAAQBAJ&dq=dan+brown+books&hl=&as_pt=BOOKS&source=gbs_api
469,ol_OL19976642W,gb_TGmfAwAAQBAJ,The matchmaker,Elin Hilderbrand,2014,"Little, Brown and Company",9780316099752,Paperback,eng,https://openlibrary.org/books/OL27156805M,The Matchmaker,Elin Hilderbrand,2014,Hachette UK,9780316329026,Paperback,en,http://books.google.com/books?id=TGmfAwAAQBAJ&dq=dan+brown+books&hl=&as_pt=BOOKS&source=gbs_api
470,ol_OL20153423W,gb_Et5MDwAAQBAJ,Us Against You,Fredrik Backman,2018,Atria Books,150116080X,Paperback,eng,https://openlibrary.org/books/OL27333751M,Us Against You,Fredrik Backman,2018,Penguin UK,9781405930246,Paperback,en,http://books.google.com/books?id=Et5MDwAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
471,ol_OL19668649W,gb_gFyCDwAAQBAJ,Writing with the master,Tony Vanderwarker,2014,"Skyhorse Publishing Company, Incorporated",1626365520,Paperback,eng,https://openlibrary.org/books/OL26887126M,Writing with the Master,Tony Vanderwarker,2014,Simon and Schuster,9781628739152,Paperback,en,https://play.google.com/store/books/details?id=gFyCDwAAQBAJ&source=gbs_api
472,ol_OL21889047W,gb_v_2-DwAAQBAJ,Anxious People,Fredrik Backman,2020,Washington Square Press,9781501160844,Paperback,eng,https://openlibrary.org/books/OL29852012M,Anxious People,Fredrik Backman,2020,Penguin UK,9781405930260,Paperback,en,http://books.google.com/books?id=v_2-DwAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
473,ol_OL24319845W,gb_gTaeDwAAQBAJ,The Boy from the Woods,Harlan Coben,2020,Brilliance Audio,1543661238,Paperback,eng,https://openlibrary.org/books/OL32182992M,The Boy from the Woods,Harlan Coben,2020,Random House,9781473567221,Paperback,en,http://books.google.com/books?id=gTaeDwAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
474,ol_OL24319845W,gb_aouhDwAAQBAJ,The Boy from the Woods,Harlan Coben,2020,Brilliance Audio,1543661238,Paperback,eng,https://openlibrary.org/books/OL32182992M,The Boy from the Woods,Harlan Coben,2020,Hachette UK,9781538748169,Paperback,en,http://books.google.com/books?id=aouhDwAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
475,ol_OL23553535W,gb_WNEDEAAAQBAJ,Chasing the Boogeyman,Richard Chizmar,2021,Gallery Books,1797125001,Paperback,eng,https://openlibrary.org/books/OL31896903M,Chasing the Boogeyman,Richard Chizmar,2021,Simon and Schuster,9781982175184,Paperback,en,https://play.google.com/store/books/details?id=WNEDEAAAQBAJ&source=gbs_api
476,ol_OL24137490W,gb_wSfbDwAAQBAJ,The Prophets,Robert Jones  Jr.,2021,Random House Large Print,0593295501,Paperback,eng,https://openlibrary.org/books/OL31836514M,The Prophets,"Robert Jones, Jr.",2021,Penguin,9780593085707,Paperback,en,https://play.google.com/store/books/details?id=wSfbDwAAQBAJ&source=gbs_api
477,ol_OL24499455W,gb_D7YYEAAAQBAJ,The Book of Magic,Alice Hoffman,2021,Simon & Schuster Audio,198215148X,Paperback,eng,https://openlibrary.org/books/OL32463454M,The Book of Magic,Alice Hoffman,2021,Simon and Schuster,9781982151508,Paperback,en,https://play.google.com/store/books/details?id=D7YYEAAAQBAJ&source=gbs_api
